status,is_udacity,is_canceled,join_date,account_key,cancel_date,days_to_cancel
canceled,False,True,2015-01-07 00:00:00,67,2015-03-14 00:00:00,66
canceled,False,True,2015-01-08 00:00:00,678,2015-02-15 00:00:00,38
canceled,False,True,2015-01-08 00:00:00,873,2015-01-30 00:00:00,22
canceled,False,True,2015-01-08 00:00:00,623,2015-04-15 00:00:00,97
canceled,False,True,2014-12-07 00:00:00,623,2014-12-14 00:00:00,7
current,False,False,2015-01-08 00:00:00,791,,
canceled,False,True,2015-01-09 00:00:00,507,2015-03-10 00:00:00,60
current,False,False,2015-03-10 00:00:00,507,,
current,False,False,2015-01-09 00:00:00,488,,
canceled,False,True,2014-11-15 00:00:00,488,2014-11-20 00:00:00,5
canceled,False,True,2015-01-09 00:00:00,270,2015-05-31 00:00:00,142
canceled,False,True,2015-01-09 00:00:00,362,2015-02-05 00:00:00,27
canceled,False,True,2015-02-05 00:00:00,362,2015-04-16 00:00:00,70
canceled,False,True,2015-01-10 00:00:00,263,2015-04-17 00:00:00,97
current,False,False,2015-08-12 00:00:00,263,,
canceled,False,True,2015-06-01 00:00:00,263,2015-07-08 00:00:00,37
canceled,False,True,2015-01-10 00:00:00,965,2015-04-17 00:00:00,97
canceled,False,True,2015-01-11 00:00:00,761,2015-02-18 00:00:00,38
canceled,False,True,2015-01-11 00:00:00,1191,2015-01-11 00:00:00,0
current,False,False,2015-01-12 00:00:00,598,,
canceled,False,True,2015-01-12 00:00:00,785,2015-03-10 00:00:00,57
canceled,False,True,2015-04-08 00:00:00,785,2015-05-19 00:00:00,41
canceled,False,True,2015-03-10 00:00:00,785,2015-04-08 00:00:00,29
canceled,False,True,2015-01-12 00:00:00,989,2015-02-18 00:00:00,37
canceled,False,True,2015-04-08 00:00:00,989,2015-06-19 00:00:00,72
canceled,False,True,2015-02-18 00:00:00,989,2015-04-08 00:00:00,49
current,False,False,2015-01-12 00:00:00,28,,
canceled,False,True,2014-12-08 00:00:00,1293,2014-12-10 00:00:00,2
current,False,False,2014-12-08 00:00:00,166,,
canceled,False,True,2014-12-08 00:00:00,682,2014-12-15 00:00:00,7
canceled,False,True,2014-12-07 00:00:00,682,2014-12-07 00:00:00,0
canceled,False,True,2015-04-08 00:00:00,682,2015-05-15 00:00:00,37
canceled,False,True,2014-12-09 00:00:00,1295,2014-12-15 00:00:00,6
canceled,False,True,2015-07-17 00:00:00,1295,2015-07-22 00:00:00,5
canceled,False,True,2014-12-09 00:00:00,695,2014-12-15 00:00:00,6
canceled,False,True,2014-12-09 00:00:00,671,2015-02-03 00:00:00,56
canceled,False,True,2014-12-09 00:00:00,907,2014-12-15 00:00:00,6
canceled,False,True,2014-12-29 00:00:00,1121,2015-01-12 00:00:00,14
canceled,False,True,2014-11-11 00:00:00,1121,2014-12-29 00:00:00,48
canceled,False,True,2015-01-12 00:00:00,1121,2015-02-18 00:00:00,37
canceled,False,True,2015-01-07 00:00:00,966,2015-03-10 00:00:00,62
current,False,False,2015-03-10 00:00:00,966,,
canceled,False,True,2015-01-07 00:00:00,442,2015-03-10 00:00:00,62
current,False,False,2015-03-10 00:00:00,442,,
canceled,False,True,2015-03-15 00:00:00,442,2015-04-27 00:00:00,43
current,False,False,2015-05-14 00:00:00,442,,
canceled,False,True,2015-01-07 00:00:00,5,2015-04-16 00:00:00,99
canceled,False,True,2015-01-07 00:00:00,5,2015-01-07 00:00:00,0
canceled,False,True,2015-01-07 00:00:00,1283,2015-01-10 00:00:00,3
current,False,False,2015-01-07 00:00:00,592,,
canceled,False,True,2015-01-08 00:00:00,1137,2015-01-10 00:00:00,2
canceled,False,True,2015-01-08 00:00:00,34,2015-02-03 00:00:00,26
canceled,False,True,2014-11-16 00:00:00,34,2015-01-08 00:00:00,53
current,False,False,2015-02-03 00:00:00,34,,
canceled,False,True,2015-01-09 00:00:00,824,2015-01-31 00:00:00,22
canceled,False,True,2015-02-10 00:00:00,824,2015-03-04 00:00:00,22
current,False,False,2015-01-09 00:00:00,0,,
canceled,False,True,2015-01-09 00:00:00,688,2015-01-11 00:00:00,2
current,False,False,2015-01-09 00:00:00,527,,
canceled,True,True,2015-01-10 00:00:00,1304,2015-03-10 00:00:00,59
canceled,True,True,2015-03-10 00:00:00,1304,2015-06-17 00:00:00,99
canceled,False,True,2015-01-11 00:00:00,1060,2015-02-18 00:00:00,38
canceled,False,True,2015-01-11 00:00:00,1010,2015-01-11 00:00:00,0
canceled,False,True,2014-11-11 00:00:00,745,2014-11-13 00:00:00,2
canceled,False,True,2014-11-12 00:00:00,227,2014-12-19 00:00:00,37
current,False,False,2015-04-08 00:00:00,227,,
canceled,False,True,2014-11-12 00:00:00,929,2014-11-17 00:00:00,5
canceled,False,True,2014-11-12 00:00:00,841,2014-11-12 00:00:00,0
canceled,False,True,2014-11-12 00:00:00,599,2015-01-14 00:00:00,63
canceled,False,True,2015-01-14 00:00:00,599,2015-01-22 00:00:00,8
current,False,False,2015-04-02 00:00:00,599,,
canceled,False,True,2014-11-13 00:00:00,181,2015-03-10 00:00:00,117
current,False,False,2015-03-10 00:00:00,181,,
canceled,False,True,2014-11-13 00:00:00,1035,2014-11-13 00:00:00,0
canceled,False,True,2015-02-06 00:00:00,1035,2015-02-09 00:00:00,3
canceled,False,True,2014-11-13 00:00:00,639,2015-03-20 00:00:00,127
current,False,False,2014-11-14 00:00:00,126,,
current,False,False,2014-11-14 00:00:00,254,,
canceled,False,True,2014-11-14 00:00:00,1303,2015-01-14 00:00:00,61
canceled,False,True,2015-03-10 00:00:00,1303,2015-04-08 00:00:00,29
canceled,False,True,2015-04-08 00:00:00,1303,2015-04-21 00:00:00,13
canceled,False,True,2015-01-14 00:00:00,1303,2015-02-03 00:00:00,20
canceled,False,True,2015-02-03 00:00:00,1303,2015-03-10 00:00:00,35
canceled,False,True,2014-11-14 00:00:00,969,2014-12-22 00:00:00,38
canceled,False,True,2014-11-14 00:00:00,869,2014-11-21 00:00:00,7
canceled,False,True,2014-11-15 00:00:00,972,2015-01-14 00:00:00,60
canceled,False,True,2015-01-14 00:00:00,972,2015-03-10 00:00:00,55
canceled,False,True,2015-03-10 00:00:00,972,2015-03-22 00:00:00,12
canceled,False,True,2014-11-16 00:00:00,334,2015-03-10 00:00:00,114
current,False,False,2015-03-10 00:00:00,334,,
current,False,False,2014-11-16 00:00:00,469,,
canceled,False,True,2014-11-16 00:00:00,684,2014-11-21 00:00:00,5
canceled,False,True,2014-11-17 00:00:00,1012,2014-11-21 00:00:00,4
current,False,False,2015-01-12 00:00:00,33,,
current,False,False,2015-01-12 00:00:00,250,,
canceled,False,True,2015-01-12 00:00:00,1109,2015-01-16 00:00:00,4
current,False,False,2015-01-12 00:00:00,486,,
canceled,False,True,2015-01-12 00:00:00,862,2015-01-18 00:00:00,6
current,False,False,2015-01-12 00:00:00,567,,
current,False,False,2015-01-13 00:00:00,371,,
canceled,False,True,2015-01-13 00:00:00,765,2015-01-18 00:00:00,5
canceled,False,True,2015-01-14 00:00:00,1277,2015-01-22 00:00:00,8
canceled,False,True,2014-11-14 00:00:00,1277,2015-01-14 00:00:00,61
canceled,False,True,2015-01-14 00:00:00,1071,2015-03-17 00:00:00,62
canceled,False,True,2014-11-10 00:00:00,1071,2015-01-14 00:00:00,65
canceled,False,True,2015-01-14 00:00:00,923,2015-03-10 00:00:00,55
canceled,False,True,2014-11-16 00:00:00,923,2015-01-14 00:00:00,59
current,False,False,2015-03-10 00:00:00,923,,
canceled,False,True,2015-01-14 00:00:00,640,2015-01-15 00:00:00,1
canceled,False,True,2014-11-12 00:00:00,640,2015-01-14 00:00:00,63
current,False,False,2015-04-01 00:00:00,640,,
canceled,False,True,2015-01-15 00:00:00,640,2015-01-15 00:00:00,0
canceled,False,True,2015-01-15 00:00:00,640,2015-03-10 00:00:00,54
canceled,False,True,2015-03-10 00:00:00,640,2015-04-01 00:00:00,22
canceled,False,True,2015-01-14 00:00:00,1174,2015-02-03 00:00:00,20
canceled,False,True,2014-11-10 00:00:00,1174,2015-01-14 00:00:00,65
canceled,False,True,2015-02-03 00:00:00,1174,2015-02-17 00:00:00,14
canceled,False,True,2015-01-14 00:00:00,1019,2015-01-18 00:00:00,4
canceled,False,True,2014-11-11 00:00:00,1019,2015-01-14 00:00:00,64
canceled,False,True,2015-01-14 00:00:00,655,2015-01-20 00:00:00,6
canceled,False,True,2014-11-10 00:00:00,655,2015-01-14 00:00:00,65
current,False,False,2015-02-03 00:00:00,529,,
canceled,False,True,2014-12-08 00:00:00,529,2015-02-03 00:00:00,57
current,False,False,2014-11-17 00:00:00,222,,
canceled,False,True,2014-12-03 00:00:00,256,2015-04-01 00:00:00,119
canceled,False,True,2015-04-01 00:00:00,256,2015-06-10 00:00:00,70
current,False,False,2014-12-03 00:00:00,288,,
canceled,False,True,2014-12-03 00:00:00,523,2015-01-12 00:00:00,40
canceled,False,True,2015-01-12 00:00:00,523,2015-03-10 00:00:00,57
current,False,False,2015-03-10 00:00:00,523,,
canceled,False,True,2014-12-03 00:00:00,24,2015-06-10 00:00:00,189
canceled,False,True,2014-12-03 00:00:00,922,2014-12-08 00:00:00,5
canceled,False,True,2014-12-03 00:00:00,707,2014-12-03 00:00:00,0
canceled,False,True,2014-12-04 00:00:00,397,2015-04-01 00:00:00,118
current,False,False,2015-04-01 00:00:00,397,,
canceled,False,True,2014-12-04 00:00:00,925,2014-12-05 00:00:00,1
canceled,False,True,2014-12-04 00:00:00,265,2015-01-11 00:00:00,38
canceled,False,True,2014-12-04 00:00:00,650,2014-12-10 00:00:00,6
canceled,False,True,2015-03-04 00:00:00,650,2015-08-11 00:00:00,160
canceled,False,True,2014-12-04 00:00:00,717,2014-12-04 00:00:00,0
canceled,False,True,2014-12-04 00:00:00,1013,2015-04-01 00:00:00,118
canceled,False,True,2015-04-01 00:00:00,1013,2015-04-11 00:00:00,10
canceled,False,True,2014-12-05 00:00:00,618,2015-04-12 00:00:00,128
canceled,False,True,2014-12-05 00:00:00,1236,2015-02-03 00:00:00,60
current,False,False,2014-12-05 00:00:00,1181,,
canceled,False,True,2014-12-05 00:00:00,1152,2014-12-07 00:00:00,2
canceled,False,True,2015-05-11 00:00:00,1152,2015-05-14 00:00:00,3
canceled,False,True,2015-07-16 00:00:00,1152,2015-07-22 00:00:00,6
canceled,False,True,2014-12-05 00:00:00,1225,2014-12-10 00:00:00,5
canceled,False,True,2014-12-07 00:00:00,727,2014-12-07 00:00:00,0
canceled,False,True,2014-12-07 00:00:00,866,2015-01-14 00:00:00,38
canceled,False,True,2014-12-07 00:00:00,1201,2015-01-14 00:00:00,38
canceled,False,True,2014-12-08 00:00:00,982,2014-12-09 00:00:00,1
canceled,False,True,2014-12-08 00:00:00,193,2015-04-01 00:00:00,114
current,False,False,2015-04-01 00:00:00,193,,
canceled,False,True,2014-12-08 00:00:00,710,2015-02-03 00:00:00,57
canceled,False,True,2015-02-03 00:00:00,710,2015-02-15 00:00:00,12
canceled,False,True,2015-01-12 00:00:00,1273,2015-01-12 00:00:00,0
canceled,False,True,2015-01-12 00:00:00,1280,2015-01-15 00:00:00,3
canceled,False,True,2015-01-12 00:00:00,180,2015-03-10 00:00:00,57
current,False,False,2015-04-08 00:00:00,180,,
canceled,False,True,2015-03-10 00:00:00,180,2015-04-08 00:00:00,29
canceled,False,True,2015-01-12 00:00:00,722,2015-03-10 00:00:00,57
canceled,False,True,2015-03-10 00:00:00,722,2015-05-19 00:00:00,70
current,False,False,2015-01-13 00:00:00,125,,
canceled,False,True,2015-01-14 00:00:00,954,2015-03-10 00:00:00,55
canceled,False,True,2015-03-10 00:00:00,954,2015-04-02 00:00:00,23
canceled,False,True,2014-11-10 00:00:00,954,2015-01-14 00:00:00,65
current,False,False,2015-01-14 00:00:00,140,,
canceled,False,True,2014-11-10 00:00:00,140,2015-01-14 00:00:00,65
canceled,False,True,2015-01-14 00:00:00,1139,2015-01-16 00:00:00,2
canceled,False,True,2015-01-16 00:00:00,1139,2015-02-18 00:00:00,33
canceled,False,True,2014-11-11 00:00:00,1139,2015-01-14 00:00:00,64
current,False,False,2015-02-03 00:00:00,388,,
canceled,False,True,2014-12-08 00:00:00,388,2015-02-03 00:00:00,57
current,False,False,2015-02-03 00:00:00,147,,
canceled,False,True,2014-12-03 00:00:00,147,2015-02-03 00:00:00,62
canceled,False,True,2015-02-03 00:00:00,119,2015-04-08 00:00:00,64
current,False,False,2015-04-08 00:00:00,119,,
canceled,False,True,2014-12-03 00:00:00,119,2015-02-03 00:00:00,62
canceled,False,True,2015-02-05 00:00:00,97,2015-04-08 00:00:00,62
current,False,False,2015-04-08 00:00:00,97,,
canceled,False,True,2015-02-05 00:00:00,962,2015-02-06 00:00:00,1
canceled,False,True,2014-12-04 00:00:00,962,2014-12-05 00:00:00,1
canceled,False,True,2015-02-05 00:00:00,984,2015-03-12 00:00:00,35
current,False,False,2015-08-13 00:00:00,984,,
canceled,False,True,2015-02-05 00:00:00,444,2015-04-08 00:00:00,62
current,False,False,2015-04-08 00:00:00,444,,
canceled,False,True,2014-12-04 00:00:00,444,2014-12-06 00:00:00,2
current,False,False,2015-02-05 00:00:00,493,,
current,False,False,2015-02-06 00:00:00,435,,
canceled,False,True,2015-02-06 00:00:00,386,2015-04-08 00:00:00,61
canceled,False,True,2015-04-08 00:00:00,386,2015-06-13 00:00:00,66
canceled,False,True,2015-01-13 00:00:00,386,2015-01-17 00:00:00,4
current,False,False,2014-11-10 00:00:00,156,,
canceled,False,True,2014-11-10 00:00:00,649,2015-03-17 00:00:00,127
current,False,False,2014-11-10 00:00:00,145,,
current,False,False,2014-11-10 00:00:00,420,,
current,False,False,2014-11-10 00:00:00,582,,
canceled,False,True,2014-11-10 00:00:00,165,2015-03-17 00:00:00,127
canceled,False,True,2014-11-10 00:00:00,580,2015-07-17 00:00:00,249
canceled,False,True,2014-11-10 00:00:00,919,2015-03-17 00:00:00,127
canceled,False,True,2014-11-10 00:00:00,90,2015-03-10 00:00:00,120
canceled,False,True,2015-03-10 00:00:00,90,2015-04-01 00:00:00,22
current,False,False,2015-04-01 00:00:00,90,,
canceled,True,True,2014-11-10 00:00:00,312,2015-03-10 00:00:00,120
canceled,True,True,2015-03-10 00:00:00,312,2015-04-01 00:00:00,22
canceled,True,True,2015-04-01 00:00:00,312,2015-07-02 00:00:00,92
current,True,False,2015-07-08 00:00:00,312,,
canceled,False,True,2014-11-10 00:00:00,864,2014-11-19 00:00:00,9
canceled,False,True,2014-11-10 00:00:00,963,2014-11-14 00:00:00,4
current,False,False,2014-11-10 00:00:00,328,,
canceled,False,True,2014-11-10 00:00:00,1122,2014-11-17 00:00:00,7
canceled,False,True,2014-11-10 00:00:00,626,2014-11-19 00:00:00,9
canceled,False,True,2015-03-04 00:00:00,626,2015-05-11 00:00:00,68
canceled,False,True,2014-11-10 00:00:00,1238,2014-11-10 00:00:00,0
canceled,False,True,2014-11-11 00:00:00,1117,2015-01-15 00:00:00,65
canceled,False,True,2014-11-12 00:00:00,187,2015-04-19 00:00:00,158
current,False,False,2014-11-12 00:00:00,617,,
canceled,False,True,2015-02-03 00:00:00,547,2015-08-16 00:00:00,194
canceled,False,True,2014-12-09 00:00:00,547,2015-02-03 00:00:00,56
canceled,False,True,2015-02-05 00:00:00,159,2015-02-12 00:00:00,7
canceled,False,True,2014-12-09 00:00:00,159,2015-02-03 00:00:00,56
current,False,False,2015-02-12 00:00:00,159,,
current,False,False,2015-02-05 00:00:00,561,,
canceled,False,True,2015-02-05 00:00:00,1226,2015-04-08 00:00:00,62
canceled,False,True,2015-04-08 00:00:00,1226,2015-05-12 00:00:00,34
current,False,False,2015-02-05 00:00:00,352,,
current,False,False,2015-02-06 00:00:00,374,,
canceled,False,True,2015-02-06 00:00:00,857,2015-04-08 00:00:00,61
current,False,False,2015-04-08 00:00:00,857,,
canceled,False,True,2015-02-08 00:00:00,1044,2015-02-08 00:00:00,0
canceled,False,True,2015-02-09 00:00:00,143,2015-06-16 00:00:00,127
canceled,False,True,2015-02-10 00:00:00,138,2015-04-08 00:00:00,57
current,False,False,2015-04-08 00:00:00,138,,
canceled,False,True,2015-02-11 00:00:00,952,2015-03-18 00:00:00,35
canceled,False,True,2015-02-11 00:00:00,716,2015-02-15 00:00:00,4
canceled,False,True,2015-02-11 00:00:00,1233,2015-02-16 00:00:00,5
canceled,False,True,2015-02-11 00:00:00,416,2015-02-16 00:00:00,5
canceled,False,True,2015-04-08 00:00:00,416,2015-07-15 00:00:00,98
canceled,False,True,2015-03-04 00:00:00,477,2015-07-11 00:00:00,129
canceled,False,True,2015-03-04 00:00:00,132,2015-06-11 00:00:00,99
canceled,False,True,2015-03-04 00:00:00,624,2015-06-26 00:00:00,114
current,False,False,2015-03-04 00:00:00,50,,
canceled,False,True,2015-03-04 00:00:00,1297,2015-03-09 00:00:00,5
canceled,False,True,2015-02-05 00:00:00,1297,2015-02-08 00:00:00,3
canceled,False,True,2015-03-05 00:00:00,749,2015-03-05 00:00:00,0
canceled,False,True,2015-03-05 00:00:00,1247,2015-04-12 00:00:00,38
current,False,False,2015-03-05 00:00:00,607,,
canceled,False,True,2015-02-06 00:00:00,971,2015-02-08 00:00:00,2
canceled,False,True,2015-02-06 00:00:00,251,2015-04-08 00:00:00,61
current,False,False,2015-04-08 00:00:00,251,,
canceled,False,True,2015-02-08 00:00:00,709,2015-03-15 00:00:00,35
canceled,False,True,2015-02-08 00:00:00,564,2015-04-08 00:00:00,59
current,False,False,2015-04-08 00:00:00,564,,
canceled,False,True,2015-02-09 00:00:00,741,2015-02-15 00:00:00,6
current,False,False,2015-02-09 00:00:00,70,,
canceled,False,True,2015-02-09 00:00:00,792,2015-06-16 00:00:00,127
current,False,False,2015-02-09 00:00:00,494,,
canceled,False,True,2014-11-10 00:00:00,494,2014-11-17 00:00:00,7
canceled,False,True,2015-02-09 00:00:00,833,2015-03-03 00:00:00,22
current,False,False,2015-02-09 00:00:00,603,,
current,False,False,2015-02-10 00:00:00,307,,
current,False,False,2015-02-10 00:00:00,337,,
canceled,False,True,2015-02-10 00:00:00,823,2015-04-08 00:00:00,57
canceled,False,True,2015-04-08 00:00:00,823,2015-05-17 00:00:00,39
current,False,False,2015-02-10 00:00:00,30,,
current,False,False,2015-03-05 00:00:00,82,,
current,False,False,2015-03-05 00:00:00,348,,
canceled,False,True,2015-02-05 00:00:00,348,2015-02-27 00:00:00,22
canceled,False,True,2015-03-05 00:00:00,1097,2015-03-11 00:00:00,6
current,False,False,2015-03-06 00:00:00,139,,
canceled,False,True,2015-03-07 00:00:00,1129,2015-03-07 00:00:00,0
canceled,False,True,2015-02-11 00:00:00,1129,2015-02-11 00:00:00,0
canceled,False,True,2014-11-12 00:00:00,185,2015-03-10 00:00:00,118
canceled,False,True,2015-03-10 00:00:00,185,2015-04-01 00:00:00,22
current,False,False,2015-04-01 00:00:00,185,,
current,False,False,2014-11-14 00:00:00,281,,
canceled,False,True,2014-11-14 00:00:00,855,2014-12-21 00:00:00,37
canceled,False,True,2014-11-14 00:00:00,683,2014-11-15 00:00:00,1
canceled,False,True,2014-11-15 00:00:00,1041,2014-11-21 00:00:00,6
canceled,False,True,2014-11-15 00:00:00,908,2014-11-16 00:00:00,1
canceled,False,True,2014-11-16 00:00:00,191,2015-03-10 00:00:00,114
current,False,False,2015-03-10 00:00:00,191,,
canceled,False,True,2014-11-16 00:00:00,261,2015-02-23 00:00:00,99
canceled,False,True,2014-11-16 00:00:00,1017,2014-11-20 00:00:00,4
canceled,False,True,2014-11-16 00:00:00,415,2015-03-10 00:00:00,114
current,False,False,2015-03-10 00:00:00,415,,
canceled,False,True,2014-11-16 00:00:00,868,2014-12-08 00:00:00,22
canceled,False,True,2014-11-16 00:00:00,935,2014-11-23 00:00:00,7
canceled,False,True,2014-11-17 00:00:00,719,2014-11-25 00:00:00,8
canceled,False,True,2014-12-08 00:00:00,974,2014-12-12 00:00:00,4
canceled,False,True,2014-12-09 00:00:00,668,2014-12-15 00:00:00,6
canceled,False,True,2015-01-13 00:00:00,668,2015-01-20 00:00:00,7
canceled,False,True,2014-12-09 00:00:00,1180,2014-12-13 00:00:00,4
canceled,False,True,2014-12-09 00:00:00,1027,2014-12-13 00:00:00,4
canceled,False,True,2014-12-09 00:00:00,836,2015-01-16 00:00:00,38
current,False,False,2015-07-16 00:00:00,836,,
current,False,False,2014-12-30 00:00:00,319,,
canceled,False,True,2015-01-07 00:00:00,108,2015-04-20 00:00:00,103
canceled,False,True,2015-04-20 00:00:00,108,2015-05-14 00:00:00,24
canceled,False,True,2015-01-07 00:00:00,285,2015-03-10 00:00:00,62
current,False,False,2015-03-10 00:00:00,285,,
canceled,False,True,2015-01-07 00:00:00,1008,2015-01-14 00:00:00,7
canceled,False,True,2015-01-07 00:00:00,71,2015-01-13 00:00:00,6
canceled,False,True,2015-02-11 00:00:00,71,2015-02-18 00:00:00,7
current,False,False,2015-04-07 00:00:00,71,,
current,False,False,2015-01-07 00:00:00,1073,,
canceled,False,True,2015-01-07 00:00:00,842,2015-01-09 00:00:00,2
canceled,True,True,2015-01-07 00:00:00,818,2015-01-12 00:00:00,5
current,False,False,2015-01-08 00:00:00,421,,
canceled,False,True,2015-01-08 00:00:00,698,2015-02-15 00:00:00,38
current,False,False,2015-01-08 00:00:00,9,,
canceled,False,True,2015-01-09 00:00:00,144,2015-01-10 00:00:00,1
current,False,False,2015-03-06 00:00:00,144,,
canceled,False,True,2015-01-09 00:00:00,427,2015-06-16 00:00:00,158
canceled,False,True,2015-01-10 00:00:00,1212,2015-02-01 00:00:00,22
canceled,False,True,2015-07-19 00:00:00,1212,2015-07-27 00:00:00,8
canceled,False,True,2015-01-10 00:00:00,1140,2015-02-17 00:00:00,38
current,False,False,2015-01-11 00:00:00,344,,
current,False,False,2015-03-06 00:00:00,517,,
canceled,False,True,2015-03-06 00:00:00,703,2015-03-09 00:00:00,3
canceled,False,True,2015-03-07 00:00:00,505,2015-05-14 00:00:00,68
canceled,False,True,2015-03-08 00:00:00,171,2015-06-15 00:00:00,99
current,False,False,2015-03-10 00:00:00,586,,
current,False,False,2015-03-10 00:00:00,492,,
canceled,False,True,2015-03-10 00:00:00,1102,2015-04-08 00:00:00,29
canceled,False,True,2015-01-08 00:00:00,1102,2015-03-10 00:00:00,61
canceled,False,True,2015-04-08 00:00:00,1102,2015-06-15 00:00:00,68
canceled,False,True,2015-03-10 00:00:00,1287,2015-05-20 00:00:00,71
canceled,False,True,2015-01-13 00:00:00,1287,2015-03-10 00:00:00,56
canceled,False,True,2015-03-10 00:00:00,1254,2015-03-17 00:00:00,7
canceled,False,True,2015-01-10 00:00:00,1254,2015-03-10 00:00:00,59
current,False,False,2015-03-10 00:00:00,1259,,
canceled,False,True,2015-01-13 00:00:00,1259,2015-03-10 00:00:00,56
canceled,False,True,2015-03-11 00:00:00,1128,2015-06-18 00:00:00,99
current,False,False,2015-03-11 00:00:00,149,,
current,False,False,2015-04-01 00:00:00,78,,
canceled,False,True,2014-12-08 00:00:00,78,2015-04-01 00:00:00,114
current,False,False,2015-04-01 00:00:00,558,,
canceled,False,True,2014-12-03 00:00:00,558,2015-04-01 00:00:00,119
canceled,False,True,2015-04-01 00:00:00,153,2015-07-14 00:00:00,104
canceled,False,True,2014-12-07 00:00:00,153,2015-04-01 00:00:00,115
canceled,False,True,2015-04-01 00:00:00,473,2015-04-15 00:00:00,14
canceled,False,True,2014-12-08 00:00:00,473,2015-04-01 00:00:00,114
current,False,False,2015-04-01 00:00:00,246,,
current,False,False,2015-04-01 00:00:00,455,,
canceled,False,True,2015-03-10 00:00:00,1294,2015-03-16 00:00:00,6
canceled,False,True,2015-04-08 00:00:00,1294,2015-04-09 00:00:00,1
current,False,False,2015-03-10 00:00:00,106,,
canceled,False,True,2014-11-11 00:00:00,106,2015-03-10 00:00:00,119
canceled,False,True,2015-03-10 00:00:00,74,2015-04-01 00:00:00,22
canceled,False,True,2015-04-01 00:00:00,74,2015-04-23 00:00:00,22
canceled,False,True,2014-11-15 00:00:00,74,2015-03-10 00:00:00,115
canceled,False,True,2015-03-10 00:00:00,591,2015-04-01 00:00:00,22
current,False,False,2015-04-01 00:00:00,591,,
canceled,False,True,2014-11-12 00:00:00,591,2015-03-10 00:00:00,118
canceled,False,True,2015-03-10 00:00:00,419,2015-08-08 00:00:00,151
canceled,False,True,2014-11-17 00:00:00,419,2015-03-10 00:00:00,113
current,False,False,2015-03-10 00:00:00,31,,
canceled,False,True,2014-11-10 00:00:00,31,2015-03-10 00:00:00,120
canceled,False,True,2015-03-10 00:00:00,69,2015-05-24 00:00:00,75
canceled,False,True,2014-11-17 00:00:00,69,2015-03-10 00:00:00,113
current,False,False,2015-03-10 00:00:00,906,,
canceled,False,True,2014-11-17 00:00:00,906,2015-03-10 00:00:00,113
current,False,False,2015-03-10 00:00:00,601,,
canceled,False,True,2014-11-10 00:00:00,601,2015-03-10 00:00:00,120
canceled,False,True,2015-03-10 00:00:00,321,2015-07-07 00:00:00,119
current,False,False,2015-07-09 00:00:00,321,,
canceled,False,True,2014-11-15 00:00:00,321,2015-03-10 00:00:00,115
canceled,False,True,2015-03-10 00:00:00,99,2015-08-20 00:00:00,163
canceled,False,True,2015-01-13 00:00:00,99,2015-03-10 00:00:00,56
canceled,False,True,2015-03-10 00:00:00,1103,2015-07-20 00:00:00,132
canceled,False,True,2015-01-13 00:00:00,1103,2015-03-10 00:00:00,56
canceled,False,True,2015-03-10 00:00:00,685,2015-03-17 00:00:00,7
canceled,False,True,2015-03-10 00:00:00,1066,2015-05-02 00:00:00,53
canceled,False,True,2015-03-10 00:00:00,659,2015-03-15 00:00:00,5
current,False,False,2015-04-01 00:00:00,571,,
canceled,False,True,2014-12-08 00:00:00,571,2015-04-01 00:00:00,114
canceled,False,True,2015-04-01 00:00:00,426,2015-04-02 00:00:00,1
canceled,False,True,2015-05-07 00:00:00,426,2015-08-14 00:00:00,99
current,False,False,2015-04-02 00:00:00,1267,,
current,False,False,2015-04-02 00:00:00,392,,
canceled,False,True,2015-04-02 00:00:00,98,2015-07-09 00:00:00,98
current,False,False,2015-04-02 00:00:00,578,,
current,False,False,2015-04-02 00:00:00,86,,
current,False,False,2015-04-04 00:00:00,158,,
canceled,False,True,2015-04-04 00:00:00,1193,2015-04-07 00:00:00,3
canceled,False,True,2015-01-11 00:00:00,757,2015-02-18 00:00:00,38
canceled,False,True,2015-01-11 00:00:00,151,2015-04-02 00:00:00,81
current,False,False,2015-01-11 00:00:00,642,,
canceled,False,True,2015-01-12 00:00:00,534,2015-04-19 00:00:00,97
current,False,False,2015-01-12 00:00:00,214,,
canceled,False,True,2015-01-12 00:00:00,597,2015-07-19 00:00:00,188
canceled,False,True,2015-01-12 00:00:00,1242,2015-03-10 00:00:00,57
current,False,False,2015-03-10 00:00:00,1242,,
canceled,False,True,2015-01-12 00:00:00,732,2015-05-19 00:00:00,127
canceled,False,True,2015-01-12 00:00:00,168,2015-01-19 00:00:00,7
canceled,False,True,2015-02-05 00:00:00,168,2015-04-08 00:00:00,62
current,False,False,2015-04-08 00:00:00,168,,
canceled,False,True,2015-01-13 00:00:00,657,2015-03-10 00:00:00,56
canceled,False,True,2015-03-10 00:00:00,657,2015-03-20 00:00:00,10
current,False,False,2014-11-17 00:00:00,152,,
canceled,False,True,2014-12-03 00:00:00,1166,2014-12-10 00:00:00,7
current,False,False,2014-12-03 00:00:00,539,,
canceled,False,True,2014-12-03 00:00:00,1132,2014-12-08 00:00:00,5
canceled,False,True,2014-12-03 00:00:00,959,2014-12-08 00:00:00,5
canceled,False,True,2014-12-03 00:00:00,831,2015-01-10 00:00:00,38
canceled,False,True,2014-12-03 00:00:00,1015,2015-02-03 00:00:00,62
current,False,False,2014-12-05 00:00:00,1251,,
